url,domain,url_len,count_dot,count_hyphen,has_at,has_ip,domain_len,tld_len,count_digits,https,num_subdirs,forms_count,password_field,external_resources,domain_age_days,dns_ttl,registrar_len,contains_login_words,label
http://www.sub19.paypal453.ca/p333/p786,sub19.paypal453.ca,39,3,0,0,0,18,2,11,0,2,0,1,2,1930,2921,12,1,0
http://www.sub76.google299.jp/p857/p539/p74/p852,sub76.google299.jp,48,3,0,0,0,18,2,16,0,4,0,0,3,1408,5127,5,0,0
https://www.ebay696.io/p848?q=3473,ebay696.io,34,2,0,0,0,10,2,10,1,1,0,0,2,266,3466,5,0,1
https://www.sub34.account945.es/p83/p830/p73/p576,sub34.account945.es,49,3,0,0,0,19,2,15,1,4,0,0,4,349,4917,7,1,1
https://www.services85.br/p836?q=7625,services85.br,37,2,0,0,0,13,2,9,1,1,0,0,2,486,4792,13,0,0
https://www.sub6.ebay715.au/p440/p235/p961/p822?q=6246,sub6.ebay715.au,54,3,0,0,0,15,2,20,1,4,0,0,2,821,3941,14,0,0
https://www.sub79.facebook472.br/p637/p335?q=834,sub79.facebook472.br,48,3,0,0,0,20,2,14,1,2,0,0,3,1102,3329,15,0,0
https://www.sub6.shop673.com,sub6.shop673.com,28,3,0,0,0,16,3,4,1,0,0,0,3,1423,3040,6,0,0
https://www.sub8.ebay275.uk,sub8.ebay275.uk,27,3,0,0,0,15,2,4,1,0,0,0,2,67,3137,11,0,0
https://www.sub19.site462238.ca/p824/p797,sub19.site462238.ca,41,3,0,0,0,19,2,14,1,2,0,0,4,1625,3501,10,0,0
https://www.sub58.amazon625.us/p51/p752/p8,sub58.amazon625.us,42,3,0,0,0,18,2,11,1,3,1,0,0,1027,2829,9,0,1
https://www.sub91.facebook113.fr/p166,sub91.facebook113.fr,37,3,0,0,0,20,2,8,1,1,0,0,2,63,6328,3,0,1
https://www.sub53.secure183.ru/p74/p147?q=6687,sub53.secure183.ru,46,3,0,0,0,18,2,14,1,2,0,0,2,529,3335,15,1,0
https://www.sub36.google299.us?q=9369,sub36.google299.us,37,3,0,0,0,18,2,9,1,0,0,0,4,1207,3622,4,0,1
http://www.site905970.org/p766/p568,site905970.org,35,2,0,0,0,14,3,12,0,2,0,0,2,2076,4342,13,0,0
https://www.login32.za,login32.za,22,2,0,0,0,10,2,2,1,0,0,0,3,90,5082,6,1,0
http://www.sub51.edu793.de?q=6090,sub51.edu793.de,33,3,0,0,0,15,2,9,0,0,0,0,3,896,3439,14,0,0
https://www.account934.cn/p60/p851/p988?q=6655,account934.cn,46,2,0,0,0,13,2,15,1,3,0,0,3,1755,4970,7,1,0
https://www.sub1.microsoft863.co/p851/p164/p15,sub1.microsoft863.co,46,3,0,0,0,20,2,12,1,3,0,0,4,1009,4063,13,0,0
https://www.secure349.de?q=6213,secure349.de,31,2,0,0,0,12,2,7,1,0,0,0,5,799,4068,8,1,0
https://www.sub24.paypal962.co/p780/p420/p346/p853,sub24.paypal962.co,50,3,0,0,0,18,2,17,1,4,0,0,3,65,3526,12,1,0
http://www.sub29.facebook429.au/p71/p307/p602/p921,sub29.facebook429.au,50,3,0,0,0,20,2,16,0,4,0,1,3,1008,1822,7,0,1
https://www.secure310.org?q=9866,secure310.org,32,2,0,0,0,13,3,7,1,0,1,0,3,2425,1962,11,1,1
https://www.sub3.ebay410.za/p778/p279/p234/p793,sub3.ebay410.za,47,3,0,0,0,15,2,16,1,4,0,0,1,1486,3528,3,0,0
https://www.sub9.facebook362.de/p67/p329/p506/p617?q=9519,sub9.facebook362.de,57,3,0,0,0,19,2,19,1,4,0,0,2,747,3977,14,0,0
https://www.site325599.org/p395/p404,site325599.org,36,2,0,0,0,14,3,12,1,2,1,0,3,236,4143,14,0,1
https://www.amazon764.co?q=4394,amazon764.co,31,2,0,0,0,12,2,7,1,0,0,0,3,397,4611,8,0,1
https://www.shop488.in/p55/p255/p730,shop488.in,36,2,0,0,0,10,2,11,1,3,1,0,3,663,3515,3,0,0
https://www.sub89.india9.net/p15/p598?q=3995,sub89.india9.net,44,3,0,0,0,16,3,12,1,2,0,0,2,359,3001,11,0,1
https://www.sub16.ebay308.ca/p496/p189/p840?q=8957,sub16.ebay308.ca,50,3,0,0,0,16,2,18,1,3,0,0,3,16,5965,13,0,0
https://www.sub37.update458.cn/p852/p759/p506/p981?q=5431,sub37.update458.cn,57,3,0,0,0,18,2,21,1,4,1,0,4,13,5000,13,0,1
http://www.sub59.india143.de/p882/p826/p603/p646,sub59.india143.de,48,3,0,0,0,17,2,17,0,4,0,0,3,860,2787,11,0,0
https://www.sub49.shop360.au/p385/p104/p849/p491,sub49.shop360.au,48,3,0,0,0,16,2,17,1,4,0,0,1,1451,2997,10,0,1
https://www.sub21.apple159.cn/p710?q=2124,sub21.apple159.cn,41,3,0,0,0,17,2,12,1,1,0,0,3,708,3776,3,0,0
http://www.ebay803.br,ebay803.br,21,2,0,0,0,10,2,3,0,0,1,0,4,1326,4579,10,0,1
https://www.sub93.microsoft358.io/p466/p224/p655/p451?q=3905,sub93.microsoft358.io,60,3,0,0,0,21,2,21,1,4,0,0,2,588,5247,7,0,1
http://www.site778743.org?q=2820,site778743.org,32,2,0,0,0,14,3,10,0,0,0,0,4,1228,2581,5,0,1
https://www.sub99.bank649.fr/p889/p863?q=4758,sub99.bank649.fr,45,3,0,0,0,16,2,15,1,2,0,0,1,83,4679,3,0,1
https://www.facebook879.au/p182,facebook879.au,31,2,0,0,0,14,2,6,1,1,0,0,5,2493,2205,12,0,0
https://www.shop136.uk/p54/p903?q=7198,shop136.uk,38,2,0,0,0,10,2,12,1,2,0,0,3,1182,4349,7,0,0
https://www.sub32.ssl674.net/p171/p663,sub32.ssl674.net,38,3,0,0,0,16,3,11,1,2,0,0,1,1400,2349,15,0,1
https://www.update161.br/p191/p748/p721/p123,update161.br,44,2,0,0,0,12,2,15,1,4,0,0,1,288,3993,15,0,0
https://www.sub18.bank915.uk/p547/p738/p324/p805?q=4111,sub18.bank915.uk,55,3,0,0,0,16,2,21,1,4,1,0,2,1990,3625,14,0,1
https://www.sub85.microsoft332.au/p498/p741/p5?q=9187,sub85.microsoft332.au,53,3,0,0,0,21,2,16,1,3,0,0,1,1620,4305,9,0,1
https://www.sub64.microsoft797.co/p917/p50/p703/p34,sub64.microsoft797.co,51,3,0,0,0,21,2,15,1,4,0,0,2,1889,5524,15,0,1
https://www.sub91.india359.za/p313?q=2656,sub91.india359.za,41,3,0,0,0,17,2,12,1,1,0,0,1,1304,2837,6,0,0
https://www.update445.de/p662/p831,update445.de,34,2,0,0,0,12,2,9,1,2,0,0,2,823,2486,11,0,0
http://www.sub81.google634.net/p592/p197,sub81.google634.net,40,3,0,0,0,19,3,11,0,2,0,0,3,189,3977,4,0,0
http://www.sub14.site738277.ru/p595/p837/p873/p673?q=514,sub14.site738277.ru,56,3,0,0,0,19,2,23,0,4,0,0,3,1998,4428,11,0,1
https://www.india747.de/p373/p922/p475/p562,india747.de,43,2,0,0,0,11,2,15,1,4,0,0,2,2208,4026,9,0,1
https://www.login41.co/p285/p403?q=5594,login41.co,39,2,0,0,0,10,2,12,1,2,0,0,4,957,2938,7,1,0
https://www.sub90.bank587.uk/p197/p735,sub90.bank587.uk,38,3,0,0,0,16,2,11,1,2,0,0,2,718,1968,8,0,1
https://www.sub14.apple826.com/p311/p513/p580/p495,sub14.apple826.com,50,3,0,0,0,18,3,17,1,4,0,0,3,1549,4468,7,0,0
https://www.sub35.microsoft376.es/p491/p162?q=9592,sub35.microsoft376.es,50,3,0,0,0,21,2,15,1,2,0,0,3,2091,1945,3,0,0
https://www.sub67.amazon919.cn/p594/p521/p865/p951?q=5288,sub67.amazon919.cn,57,3,0,0,0,18,2,21,1,4,0,0,4,398,4121,3,0,0
https://www.sub51.google778.uk,sub51.google778.uk,30,3,0,0,0,18,2,5,1,0,0,1,2,480,4526,13,0,0
https://www.sub86.site618507.ru/p432/p59/p654?q=4590,sub86.site618507.ru,52,3,0,0,0,19,2,20,1,3,0,0,3,567,3748,13,0,0
https://www.services111.co?q=8147,services111.co,33,2,0,0,0,14,2,7,1,0,0,1,1,1095,1769,14,0,1
https://www.sub5.google84.fr,sub5.google84.fr,28,3,0,0,0,16,2,3,1,0,0,0,4,923,3133,15,0,1
https://www.site122336.za/p337/p306/p494?q=8882,site122336.za,47,2,0,0,1,13,2,19,1,3,1,0,3,1998,3804,10,0,1
http://www.sub16.login209.co/p211/p625/p866?q=1418,sub16.login209.co,50,3,0,0,0,17,2,18,0,3,0,0,4,1691,1004,4,1,0
http://www.sub74.amazon378.com/p823/p565/p133,sub74.amazon378.com,45,3,0,0,0,19,3,14,0,3,0,0,3,2153,634,14,0,0
https://www.sub24.secure557.au?q=3273,sub24.secure557.au,37,3,0,0,0,18,2,9,1,0,2,0,5,1703,2464,5,1,0
https://www.ssl504.com/p307/p10/p785?q=4799,ssl504.com,43,2,0,0,0,10,3,15,1,3,0,0,3,2344,2698,6,0,1
https://www.shop564.fr?q=7068,shop564.fr,29,2,0,0,0,10,2,7,1,0,1,0,2,524,2092,12,0,0
https://www.sub23.india761.za/p352/p66,sub23.india761.za,38,3,0,0,0,17,2,10,1,2,0,0,2,1572,4269,7,0,0
http://www.account497.net,account497.net,25,2,0,0,0,14,3,3,0,0,0,0,2,883,3087,15,1,0
http://www.pay355.io/p382/p498,pay355.io,30,2,0,0,0,9,2,9,0,2,0,0,3,1005,1825,3,1,0
http://www.edu310.br/p807/p401,edu310.br,30,2,0,0,0,9,2,9,0,2,0,0,0,1041,5164,3,0,1
https://www.sub18.amazon547.org/p220/p277/p798/p88,sub18.amazon547.org,50,3,0,0,0,19,3,16,1,4,0,0,3,679,1532,6,0,0
https://www.sub36.gov555.org/p674,sub36.gov555.org,33,3,0,0,0,16,3,8,1,1,0,0,3,1491,2706,6,0,0
http://www.sub35.gov948.uk/p225/p702/p333/p864,sub35.gov948.uk,46,3,0,0,0,15,2,17,0,4,0,0,3,564,3733,9,0,1
http://www.site694792.de?q=9485,site694792.de,31,2,0,0,0,13,2,10,0,0,0,0,1,1418,7307,3,0,0
http://www.india551.io/p216/p547/p288/p376?q=1351,india551.io,49,2,0,0,0,11,2,19,0,4,0,0,2,206,2768,13,0,0
https://www.sub80.amazon811.org/p452,sub80.amazon811.org,36,3,0,0,0,19,3,8,1,1,1,0,2,1207,2851,14,0,0
https://www.sub29.pay964.cn/p133/p138/p271/p132?q=8069,sub29.pay964.cn,54,3,0,0,0,15,2,21,1,4,0,0,4,685,2296,7,1,1
https://www.account420.de/p932,account420.de,30,2,0,0,0,13,2,6,1,1,0,0,1,391,4285,10,1,1
https://www.sub13.apple620.za/p632?q=2551,sub13.apple620.za,41,3,0,0,0,17,2,12,1,1,0,0,2,1888,4068,14,0,0
https://www.amazon605.com/p174/p374/p872?q=8411,amazon605.com,47,2,0,0,0,13,3,16,1,3,0,0,2,1291,6111,10,0,1
https://www.bank909.ru,bank909.ru,22,2,0,0,0,10,2,3,1,0,1,0,2,983,3947,3,0,0
http://www.sub83.account156.in?q=784,sub83.account156.in,36,3,0,0,0,19,2,8,0,0,0,0,2,152,4924,6,1,1
https://www.sub13.gov63.org?q=3848,sub13.gov63.org,34,3,0,0,0,15,3,8,1,0,0,0,3,1672,4289,5,0,0
https://www.sub61.bank390.in/p37/p712/p689?q=6146,sub61.bank390.in,49,3,0,0,0,16,2,17,1,3,0,0,3,512,3774,15,0,1
http://www.ebay140.org/p816/p151/p916/p411,ebay140.org,42,2,0,0,0,11,3,15,0,4,0,0,2,342,3001,4,0,1
https://www.microsoft585.ru/p843/p11/p575,microsoft585.ru,41,2,0,0,0,15,2,11,1,3,0,0,4,1354,2217,12,0,1
https://www.sub1.update539.de/p185/p427/p943/p79?q=8161,sub1.update539.de,55,3,0,0,0,17,2,19,1,4,1,1,4,251,5540,13,0,0
http://www.sub50.google209.com,sub50.google209.com,30,3,0,0,0,19,3,5,0,0,0,0,1,459,2100,6,0,1
https://www.sub22.apple175.co/p961/p838,sub22.apple175.co,39,3,0,0,0,17,2,11,1,2,0,0,2,1163,3268,13,0,1
https://www.update551.uk/p161/p868?q=6545,update551.uk,41,2,0,0,0,12,2,13,1,2,0,0,2,1424,3607,15,0,0
https://www.login668.ru/p479/p764,login668.ru,33,2,0,0,0,11,2,9,1,2,0,0,2,1609,2224,7,1,1
https://www.secure171.jp/p162/p262,secure171.jp,34,2,0,0,0,12,2,9,1,2,1,0,1,857,4378,14,1,0
http://www.india819.de/p369/p490/p262/p521?q=7486,india819.de,49,2,0,0,0,11,2,19,0,4,0,0,2,436,6581,4,0,1
https://www.sub23.pay268.ca/p497?q=8640,sub23.pay268.ca,39,3,0,0,0,15,2,12,1,1,0,0,2,127,5293,5,1,0
https://www.secure130.cn/p506/p9/p828,secure130.cn,37,2,0,0,0,12,2,10,1,3,0,0,5,1335,4335,13,1,0
https://www.bank636.in/p491?q=946,bank636.in,33,2,0,0,0,10,2,9,1,1,0,0,2,554,3914,11,0,0
http://www.edu263.cn/p440/p479/p306/p112,edu263.cn,40,2,0,0,0,9,2,15,0,4,0,0,4,68,2155,13,0,0
http://www.sub63.bank799.in/p486/p267/p638/p198?q=9577,sub63.bank799.in,54,3,0,0,0,16,2,21,0,4,1,1,5,2424,2767,11,0,0
http://www.account523.cn/p140/p671/p262/p296?q=4759,account523.cn,51,2,0,0,0,13,2,19,0,4,0,1,2,1993,3291,9,1,0
http://www.sub98.amazon948.de?q=8326,sub98.amazon948.de,36,3,0,0,0,18,2,9,0,0,0,0,3,608,2011,12,0,1
https://www.sub35.microsoft485.au/p225/p256?q=9529,sub35.microsoft485.au,50,3,0,0,0,21,2,15,1,2,0,0,3,1698,4035,15,0,0
https://www.sub68.account438.com?q=6792,sub68.account438.com,39,3,0,0,0,20,3,9,1,0,0,0,5,1240,2866,5,1,0
https://www.sub21.account835.org/p319/p201,sub21.account835.org,42,3,0,0,0,20,3,11,1,2,0,0,3,254,4148,3,1,1
https://www.sub11.account998.ca,sub11.account998.ca,31,3,0,0,0,19,2,5,1,0,0,0,2,2154,2092,15,1,1
https://www.shop236.org,shop236.org,23,2,0,0,0,11,3,3,1,0,0,0,2,2767,3992,4,0,1
https://www.sub19.google726.br/p17/p759/p382/p730?q=6621,sub19.google726.br,56,3,0,0,0,18,2,20,1,4,0,0,4,1605,4100,11,0,0
https://www.sub70.shop898.de/p544/p514,sub70.shop898.de,38,3,0,0,0,16,2,11,1,2,1,0,2,992,1091,10,0,0
http://www.site116755.br/p213/p909/p946?q=7851,site116755.br,46,2,0,0,0,13,2,19,0,3,0,0,3,991,3391,11,0,0
http://www.sub36.update401.jp/p715/p820/p110?q=6960,sub36.update401.jp,51,3,0,0,0,18,2,18,0,3,1,0,4,1459,5279,9,0,1
https://www.sub24.ebay905.jp/p239/p726/p298/p199?q=392,sub24.ebay905.jp,54,3,0,0,0,16,2,20,1,4,0,0,2,1822,2019,6,0,0
https://www.paypal210.br/p66/p548/p396?q=1779,paypal210.br,45,2,0,0,0,12,2,15,1,3,1,0,2,852,2762,7,1,1
https://www.sub71.gov427.net/p415/p171/p808,sub71.gov427.net,43,3,0,0,0,16,3,14,1,3,0,0,2,1090,3308,6,0,0
https://www.sub43.microsoft880.cn?q=888,sub43.microsoft880.cn,39,3,0,0,0,21,2,8,1,0,1,0,2,1517,6373,9,0,0
https://www.amazon94.io/p934/p540,amazon94.io,33,2,0,0,0,11,2,8,1,2,0,0,3,653,4552,13,0,1
https://www.ebay972.uk,ebay972.uk,22,2,0,0,0,10,2,3,1,0,0,0,2,1360,1617,15,0,0
https://www.sub60.login187.au?q=5363,sub60.login187.au,36,3,0,0,0,17,2,9,1,0,1,0,3,1010,5344,9,1,1
https://www.microsoft417.in,microsoft417.in,27,2,0,0,0,15,2,3,1,0,2,0,2,1933,5506,10,0,1
https://www.amazon441.ru,amazon441.ru,24,2,0,0,0,12,2,3,1,0,0,0,4,1183,3546,9,0,0
https://www.amazon408.ca/p461/p137,amazon408.ca,34,2,0,0,0,12,2,9,1,2,0,0,3,1089,4808,15,0,0
https://www.ebay569.de/p318/p471/p483,ebay569.de,37,2,0,0,1,10,2,12,1,3,0,1,3,757,4507,9,0,1
https://www.sub43.ssl245.de/p117/p665/p490/p756,sub43.ssl245.de,47,3,0,0,0,15,2,17,1,4,0,0,2,1325,2434,14,0,0
http://www.sub82.bank718.au/p980/p502,sub82.bank718.au,37,3,0,0,0,16,2,11,0,2,0,0,3,1811,4382,3,0,1
https://www.sub44.microsoft323.cn/p964?q=6528,sub44.microsoft323.cn,45,3,0,0,0,21,2,12,1,1,0,0,2,1762,4168,8,0,0
https://www.sub85.gov221.ca/p256/p547/p47?q=1232,sub85.gov221.ca,48,3,0,0,0,15,2,17,1,3,0,0,2,865,5971,6,0,1
https://www.google472.au/p455/p976/p398?q=5534,google472.au,46,2,0,0,0,12,2,16,1,3,0,0,2,250,2184,6,0,1
https://www.services818.uk/p741/p255/p223?q=4897,services818.uk,48,2,0,0,0,14,2,16,1,3,0,1,2,2889,3630,13,0,1
http://www.sub69.google638.au/p179/p121/p928/p169?q=6846,sub69.google638.au,56,3,0,0,0,18,2,21,0,4,0,0,2,591,4723,8,0,0
https://www.india46.io/p38?q=4910,india46.io,33,2,0,0,0,10,2,8,1,1,1,0,2,571,3010,11,0,1
http://www.sub27.secure829.ru/p790/p903/p44/p871,sub27.secure829.ru,48,3,0,0,0,18,2,16,0,4,0,0,2,745,3537,3,1,0
http://www.sub77.services957.jp/p509?q=1714,sub77.services957.jp,43,3,0,0,0,20,2,12,0,1,0,1,2,200,6043,14,0,1
https://www.sub57.amazon516.za/p826/p34/p684/p297,sub57.amazon516.za,49,3,0,0,0,18,2,16,1,4,0,0,2,458,4805,4,0,1
https://www.sub20.shop221.au/p105/p95?q=5881,sub20.shop221.au,44,3,0,0,0,16,2,14,1,2,0,0,2,260,464,14,0,1
https://www.sub1.bank184.jp,sub1.bank184.jp,27,3,0,0,0,15,2,4,1,0,0,0,0,2386,6277,15,0,0
https://www.google63.io/p617/p178/p225?q=6987,google63.io,45,2,0,0,0,11,2,15,1,3,0,0,1,228,2817,6,0,0
https://www.sub62.login974.in,sub62.login974.in,29,3,0,0,0,17,2,5,1,0,0,0,2,586,1891,13,1,0
https://www.sub92.google349.jp/p21/p539,sub92.google349.jp,39,3,0,0,0,18,2,10,1,2,0,0,4,93,2200,13,0,0
https://www.bank891.com?q=1473,bank891.com,30,2,0,0,0,11,3,7,1,0,0,0,2,2139,3489,5,0,0
https://www.sub27.facebook330.org/p798/p847/p852?q=7390,sub27.facebook330.org,55,3,0,0,0,21,3,18,1,3,0,0,3,92,3696,13,0,1
https://www.sub49.google454.ca/p37/p34/p182,sub49.google454.ca,43,3,0,0,0,18,2,12,1,3,0,0,3,1017,4256,10,0,1
https://www.sub33.india744.fr/p6/p605/p969/p761,sub33.india744.fr,47,3,0,0,0,17,2,15,1,4,0,0,2,326,3504,11,0,1
https://www.ebay932.au/p110,ebay932.au,27,2,0,0,0,10,2,6,1,1,0,0,1,23,2850,7,0,0
https://www.sub19.login740.es/p118/p703/p929,sub19.login740.es,44,3,0,0,0,17,2,14,1,3,0,0,3,925,1357,7,1,1
https://www.sub20.bank367.za/p844/p674/p40,sub20.bank367.za,42,3,0,0,0,16,2,13,1,3,0,0,2,276,2621,3,0,0
http://www.paypal666.org/p395/p21/p298/p242?q=7018,paypal666.org,50,2,0,0,0,13,3,18,0,4,1,0,1,770,4980,6,1,1
https://www.sub1.bank472.us?q=2857,sub1.bank472.us,34,3,0,0,0,15,2,8,1,0,0,0,5,1028,4521,6,0,0
https://www.sub95.account516.cn,sub95.account516.cn,31,3,0,0,0,19,2,5,1,0,0,0,2,372,5681,10,1,0
https://www.sub58.bank732.in/p426/p517/p760/p710,sub58.bank732.in,48,3,0,0,0,16,2,17,1,4,0,0,3,602,4291,3,0,1
http://www.sub47.account645.net/p993/p448/p92?q=4661,sub47.account645.net,52,3,0,0,0,20,3,17,0,3,0,0,2,216,3433,8,1,1
http://www.bank68.jp/p672/p50,bank68.jp,29,2,0,0,0,9,2,7,0,2,0,0,1,238,3844,3,0,0
https://www.apple400.ca/p692/p276/p512/p339,apple400.ca,43,2,0,0,0,11,2,15,1,4,0,0,3,321,3063,7,0,0
https://www.login392.net/p784/p750/p535,login392.net,39,2,0,0,0,12,3,12,1,3,2,0,3,1502,4758,5,1,0
https://www.sub65.secure838.de/p63,sub65.secure838.de,34,3,0,0,0,18,2,7,1,1,0,1,4,1917,2265,15,1,0
https://www.sub60.gov815.com/p902/p636/p635?q=425,sub60.gov815.com,49,3,0,0,0,16,3,17,1,3,1,0,2,1263,2390,4,0,1
https://www.sub56.update736.au/p464/p405/p662?q=2812,sub56.update736.au,52,3,0,0,0,18,2,18,1,3,0,0,1,1571,3093,8,0,0
https://www.india567.de?q=5466,india567.de,30,2,0,0,0,11,2,7,1,0,0,0,4,1914,3821,15,0,0
https://www.sub15.pay682.ca/p766/p688/p400/p792?q=8376,sub15.pay682.ca,54,3,0,0,0,15,2,21,1,4,0,0,3,714,1769,14,1,1
https://www.sub28.account989.au/p612/p776?q=3199,sub28.account989.au,48,3,0,0,0,19,2,15,1,2,0,0,4,611,3373,9,1,0
https://www.sub13.microsoft971.ca/p976,sub13.microsoft971.ca,38,3,0,0,0,21,2,8,1,1,0,0,2,959,1702,11,0,0
https://www.sub93.pay768.br/p486?q=9617,sub93.pay768.br,39,3,0,0,0,15,2,12,1,1,0,0,4,1797,3936,10,1,1
https://www.sub52.paypal70.ru?q=2607,sub52.paypal70.ru,36,3,0,0,0,17,2,8,1,0,0,0,3,890,2976,13,1,1
https://www.account880.uk/p232/p864/p953/p770,account880.uk,45,2,0,0,0,13,2,15,1,4,0,0,1,375,3288,6,1,1
https://www.sub6.account536.ru/p121?q=6135,sub6.account536.ru,42,3,0,0,0,18,2,11,1,1,0,0,2,476,2484,5,1,0
https://www.sub58.apple896.ru/p90/p221/p746/p910?q=6809,sub58.apple896.ru,55,3,0,0,0,17,2,20,1,4,0,0,4,1991,3851,9,0,0
https://www.sub83.paypal628.za,sub83.paypal628.za,30,3,0,0,0,18,2,5,1,0,0,0,2,1260,4919,14,1,1
https://www.apple615.za/p359?q=8305,apple615.za,35,2,0,0,0,11,2,10,1,1,0,0,0,729,3362,8,0,0
https://www.sub43.bank951.fr/p468,sub43.bank951.fr,33,3,0,0,0,16,2,8,1,1,0,0,3,2180,1863,10,0,0
https://www.ebay24.uk/p945/p171/p572,ebay24.uk,36,2,0,0,0,9,2,11,1,3,0,0,2,15,5443,10,0,1
https://www.sub2.account735.com/p219/p477,sub2.account735.com,41,3,0,0,0,19,3,10,1,2,0,1,3,2825,2858,7,1,0
http://www.sub5.secure344.fr/p321/p174/p639/p516,sub5.secure344.fr,48,3,0,0,0,17,2,16,0,4,0,0,3,2455,3500,3,1,0
http://www.sub42.edu699.com/p892/p431,sub42.edu699.com,37,3,0,0,0,16,3,11,0,2,0,0,2,2094,3582,7,0,1
