url,url_len,count_dot,count_hyphen,has_at,has_ip,domain_len,tld_len,count_digits,https,num_subdirs,forms_count,password_field,external_resources,label,is_tamilnadu
https://www.chennai198.com/path?q=323,37,2,0,0,0,18,3,6,1,3,1,0,1,1,1
https://www.madurai707.com/path?q=189,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.chennai967.com/path?q=129,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.tn890.com/path?q=770,32,2,0,0,0,13,3,6,1,3,1,0,3,0,1
https://www.tn55.com/path?q=155,31,2,0,0,0,12,3,5,1,3,0,0,2,0,1
https://www.madurai634.com/path?q=231,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.madurai536.com/path?q=389,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.chennai102.com/path?q=970,37,2,0,0,0,18,3,6,1,3,0,0,4,0,1
https://www.madurai213.com/path?q=640,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.madurai811.com/path?q=640,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.chennai312.com/path?q=716,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.chennai331.com/path?q=618,37,2,0,0,0,18,3,6,1,3,1,0,1,1,1
https://www.madurai775.com/path?q=179,37,2,0,0,0,18,3,6,1,3,2,0,3,0,1
https://www.tn834.com/path?q=503,32,2,0,0,0,13,3,6,1,3,0,0,4,1,1
https://www.tn108.com/path?q=878,32,2,0,0,0,13,3,6,1,3,0,0,2,0,1
https://www.chennai508.com/path?q=295,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.tn968.com/path?q=410,32,2,0,0,0,13,3,6,1,3,1,0,3,0,1
https://www.madurai564.com/path?q=37,36,2,0,0,0,18,3,5,1,3,0,0,2,1,1
https://www.madurai414.com/path?q=885,37,2,0,0,0,18,3,6,1,3,1,1,3,1,1
https://www.tn891.com/path?q=555,32,2,0,0,0,13,3,6,1,3,1,0,2,1,1
https://www.tn453.com/path?q=778,32,2,0,0,0,13,3,6,1,3,0,0,3,0,1
https://www.chennai497.com/path?q=124,37,2,0,0,0,18,3,6,1,3,0,0,4,1,1
https://www.chennai163.com/path?q=318,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.chennai299.com/path?q=521,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.chennai280.com/path?q=425,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.madurai520.com/path?q=273,37,2,0,0,0,18,3,6,1,3,0,0,4,0,1
https://www.chennai245.com/path?q=585,37,2,0,0,1,18,3,6,1,3,0,0,1,1,1
https://www.madurai421.com/path?q=44,36,2,0,0,0,18,3,5,1,3,0,0,1,1,1
https://www.chennai936.com/path?q=830,37,2,0,0,0,18,3,6,1,3,2,0,1,1,1
https://www.madurai841.com/path?q=667,37,2,0,0,0,18,3,6,1,3,1,0,3,0,1
https://www.tn994.com/path?q=158,32,2,0,0,0,13,3,6,1,3,1,0,1,0,1
https://www.chennai408.com/path?q=665,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.tn880.com/path?q=546,32,2,0,0,0,13,3,6,1,3,0,0,5,0,1
https://www.tn736.com/path?q=908,32,2,0,0,0,13,3,6,1,3,0,0,0,0,1
https://www.madurai500.com/path?q=893,37,2,0,0,0,18,3,6,1,3,0,1,3,1,1
https://www.tn944.com/path?q=294,32,2,0,0,0,13,3,6,1,3,0,0,3,1,1
https://www.tn721.com/path?q=893,32,2,0,0,0,13,3,6,1,3,1,0,1,0,1
https://www.chennai307.com/path?q=925,37,2,0,0,0,18,3,6,1,3,2,0,2,0,1
https://www.madurai58.com/path?q=300,36,2,0,0,0,17,3,5,1,3,0,0,1,0,1
https://www.madurai185.com/path?q=174,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.tn560.com/path?q=161,32,2,0,0,0,13,3,6,1,3,0,0,3,0,1
https://www.tn986.com/path?q=434,32,2,0,0,0,13,3,6,1,3,0,0,2,0,1
https://www.chennai257.com/path?q=467,37,2,0,0,0,18,3,6,1,3,0,0,1,1,1
https://www.tn406.com/path?q=281,32,2,0,0,0,13,3,6,1,3,0,0,4,1,1
https://www.tn797.com/path?q=762,32,2,0,0,0,13,3,6,1,3,1,0,2,0,1
https://www.chennai509.com/path?q=852,37,2,0,0,1,18,3,6,1,3,0,0,4,1,1
https://www.tn774.com/path?q=738,32,2,0,0,0,13,3,6,1,3,0,0,3,1,1
https://www.madurai676.com/path?q=697,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.tn662.com/path?q=40,31,2,0,0,0,13,3,5,1,3,1,0,3,0,1
https://www.chennai135.com/path?q=92,36,2,0,0,0,18,3,5,1,3,0,0,3,0,1
https://www.chennai691.com/path?q=406,37,2,0,0,1,18,3,6,1,3,0,0,2,1,1
https://www.madurai571.com/path?q=374,37,2,0,0,0,18,3,6,1,3,0,1,2,1,1
https://www.tn767.com/path?q=688,32,2,0,0,0,13,3,6,1,3,0,0,3,0,1
https://www.tn963.com/path?q=380,32,2,0,0,0,13,3,6,1,3,0,0,3,1,1
https://www.chennai714.com/path?q=968,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.chennai745.com/path?q=158,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.tn368.com/path?q=62,31,2,0,0,0,13,3,5,1,3,0,0,3,1,1
https://www.madurai568.com/path?q=212,37,2,0,0,0,18,3,6,1,3,0,0,4,1,1
https://www.chennai66.com/path?q=487,36,2,0,0,0,17,3,5,1,3,0,0,3,0,1
https://www.madurai931.com/path?q=887,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.tn534.com/path?q=308,32,2,0,0,0,13,3,6,1,3,0,0,3,0,1
https://www.tn899.com/path?q=787,32,2,0,0,0,13,3,6,1,3,0,0,3,1,1
https://www.chennai98.com/path?q=320,36,2,0,0,0,17,3,5,1,3,1,0,0,0,1
https://www.tn126.com/path?q=420,32,2,0,0,0,13,3,6,1,3,0,0,3,1,1
https://www.madurai434.com/path?q=888,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.chennai53.com/path?q=991,36,2,0,0,0,17,3,5,1,3,1,0,1,0,1
https://www.tn494.com/path?q=229,32,2,0,0,0,13,3,6,1,3,0,0,1,1,1
https://www.madurai286.com/path?q=587,37,2,0,0,0,18,3,6,1,3,1,0,2,1,1
https://www.tn571.com/path?q=26,31,2,0,0,0,13,3,5,1,3,0,0,1,1,1
https://www.chennai274.com/path?q=29,36,2,0,0,0,18,3,5,1,3,0,0,4,0,1
https://www.madurai317.com/path?q=943,37,2,0,0,0,18,3,6,1,3,0,0,1,0,1
https://www.tn996.com/path?q=31,31,2,0,0,0,13,3,5,1,3,1,1,2,1,1
https://www.madurai633.com/path?q=50,36,2,0,0,0,18,3,5,1,3,1,0,2,1,1
https://www.tn84.com/path?q=278,31,2,0,0,0,12,3,5,1,3,1,0,5,1,1
https://www.madurai525.com/path?q=116,37,2,0,0,0,18,3,6,1,3,0,0,4,1,1
https://www.tn316.com/path?q=46,31,2,0,0,1,13,3,5,1,3,0,0,2,1,1
https://www.madurai141.com/path?q=782,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.chennai441.com/path?q=179,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.chennai236.com/path?q=512,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.madurai363.com/path?q=73,36,2,0,0,0,18,3,5,1,3,0,0,3,1,1
https://www.tn428.com/path?q=296,32,2,0,0,0,13,3,6,1,3,0,0,4,1,1
https://www.chennai942.com/path?q=370,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.tn117.com/path?q=543,32,2,0,0,0,13,3,6,1,3,1,0,3,0,1
https://www.madurai358.com/path?q=359,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.chennai982.com/path?q=838,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.tn835.com/path?q=151,32,2,0,0,0,13,3,6,1,3,1,1,3,1,1
https://www.madurai672.com/path?q=77,36,2,0,0,0,18,3,5,1,3,0,0,3,1,1
https://www.tn506.com/path?q=475,32,2,0,0,0,13,3,6,1,3,0,0,3,0,1
https://www.madurai578.com/path?q=778,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.tn324.com/path?q=154,32,2,0,0,0,13,3,6,1,3,0,0,4,0,1
https://www.madurai282.com/path?q=605,37,2,0,0,0,18,3,6,1,3,0,0,1,1,1
https://www.madurai757.com/path?q=917,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.madurai586.com/path?q=667,37,2,0,0,0,18,3,6,1,3,0,0,1,0,1
https://www.madurai921.com/path?q=857,37,2,0,0,0,18,3,6,1,3,0,0,5,0,1
https://www.madurai347.com/path?q=695,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.tn663.com/path?q=342,32,2,0,0,0,13,3,6,1,3,0,0,2,0,1
https://www.tn988.com/path?q=928,32,2,0,0,0,13,3,6,1,3,0,1,4,0,1
https://www.tn145.com/path?q=938,32,2,0,0,0,13,3,6,1,3,0,0,2,0,1
https://www.tn716.com/path?q=678,32,2,0,0,0,13,3,6,1,3,0,0,2,1,1
https://www.chennai961.com/path?q=86,36,2,0,0,0,18,3,5,1,3,1,1,3,1,1
https://www.tn811.com/path?q=336,32,2,0,0,0,13,3,6,1,3,1,0,1,0,1
https://www.chennai702.com/path?q=934,37,2,0,0,0,18,3,6,1,3,0,0,4,1,1
https://www.tn434.com/path?q=520,32,2,0,0,0,13,3,6,1,3,0,0,1,0,1
https://www.madurai498.com/path?q=196,37,2,0,0,0,18,3,6,1,3,0,0,4,0,1
https://www.madurai104.com/path?q=519,37,2,0,0,0,18,3,6,1,3,0,0,4,1,1
https://www.madurai553.com/path?q=855,37,2,0,0,0,18,3,6,1,3,0,0,1,0,1
https://www.chennai905.com/path?q=539,37,2,0,0,0,18,3,6,1,3,0,0,1,0,1
https://www.madurai633.com/path?q=134,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.chennai790.com/path?q=639,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.madurai925.com/path?q=169,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.chennai449.com/path?q=44,36,2,0,0,0,18,3,5,1,3,1,1,5,0,1
https://www.chennai244.com/path?q=992,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.madurai767.com/path?q=802,37,2,0,0,0,18,3,6,1,3,0,0,4,0,1
https://www.madurai804.com/path?q=480,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.madurai289.com/path?q=796,37,2,0,0,0,18,3,6,1,3,1,0,3,1,1
https://www.tn344.com/path?q=810,32,2,0,0,0,13,3,6,1,3,0,1,3,0,1
https://www.chennai624.com/path?q=540,37,2,0,0,0,18,3,6,1,3,0,0,4,0,1
https://www.madurai520.com/path?q=567,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.chennai17.com/path?q=365,36,2,0,0,0,17,3,5,1,3,0,0,2,0,1
https://www.madurai70.com/path?q=353,36,2,0,0,0,17,3,5,1,3,1,0,2,1,1
https://www.tn107.com/path?q=790,32,2,0,0,0,13,3,6,1,3,0,0,2,1,1
https://www.tn180.com/path?q=850,32,2,0,0,0,13,3,6,1,3,0,1,1,1,1
https://www.madurai702.com/path?q=475,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.chennai491.com/path?q=646,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.madurai49.com/path?q=886,36,2,0,0,0,17,3,5,1,3,0,0,2,1,1
https://www.tn340.com/path?q=279,32,2,0,0,0,13,3,6,1,3,1,0,2,0,1
https://www.chennai451.com/path?q=916,37,2,0,0,0,18,3,6,1,3,0,0,1,0,1
https://www.madurai532.com/path?q=273,37,2,0,0,0,18,3,6,1,3,1,0,2,1,1
https://www.madurai85.com/path?q=744,36,2,0,0,0,17,3,5,1,3,0,0,2,1,1
https://www.tn303.com/path?q=313,32,2,0,0,0,13,3,6,1,3,1,0,1,1,1
https://www.tn416.com/path?q=372,32,2,0,0,0,13,3,6,1,3,0,0,2,1,1
https://www.tn164.com/path?q=975,32,2,0,0,0,13,3,6,1,3,0,0,2,0,1
https://www.tn376.com/path?q=370,32,2,0,0,0,13,3,6,1,3,0,0,3,0,1
https://www.tn461.com/path?q=971,32,2,0,0,0,13,3,6,1,3,0,0,3,1,1
https://www.madurai79.com/path?q=587,36,2,0,0,0,17,3,5,1,3,1,0,3,1,1
https://www.chennai939.com/path?q=502,37,2,0,0,0,18,3,6,1,3,1,0,3,1,1
https://www.chennai456.com/path?q=89,36,2,0,0,0,18,3,5,1,3,0,0,2,0,1
https://www.madurai699.com/path?q=990,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.chennai67.com/path?q=563,36,2,0,0,0,17,3,5,1,3,0,0,3,0,1
https://www.chennai727.com/path?q=949,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.chennai654.com/path?q=178,37,2,0,0,0,18,3,6,1,3,0,0,4,1,1
https://www.madurai371.com/path?q=520,37,2,0,0,0,18,3,6,1,3,0,1,3,1,1
https://www.madurai143.com/path?q=242,37,2,0,0,0,18,3,6,1,3,1,0,2,0,1
https://www.madurai506.com/path?q=26,36,2,0,0,0,18,3,5,1,3,1,0,2,0,1
https://www.madurai420.com/path?q=843,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.madurai565.com/path?q=655,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.chennai231.com/path?q=354,37,2,0,0,0,18,3,6,1,3,0,1,3,0,1
https://www.tn980.com/path?q=564,32,2,0,0,0,13,3,6,1,3,0,0,2,0,1
https://www.tn640.com/path?q=737,32,2,0,0,0,13,3,6,1,3,0,0,3,1,1
https://www.tn790.com/path?q=590,32,2,0,0,0,13,3,6,1,3,0,0,2,1,1
https://www.madurai586.com/path?q=426,37,2,0,0,0,18,3,6,1,3,3,1,1,1,1
https://www.madurai827.com/path?q=701,37,2,0,0,0,18,3,6,1,3,1,0,4,1,1
https://www.tn689.com/path?q=481,32,2,0,0,0,13,3,6,1,3,0,0,3,0,1
https://www.madurai413.com/path?q=374,37,2,0,0,0,18,3,6,1,3,1,0,2,0,1
https://www.tn626.com/path?q=121,32,2,0,0,0,13,3,6,1,3,1,0,3,0,1
https://www.chennai342.com/path?q=823,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.tn113.com/path?q=426,32,2,0,0,0,13,3,6,1,3,1,0,2,1,1
https://www.chennai894.com/path?q=704,37,2,0,0,0,18,3,6,1,3,0,0,4,0,1
https://www.tn28.com/path?q=611,31,2,0,0,0,12,3,5,1,3,0,0,2,0,1
https://www.tn802.com/path?q=995,32,2,0,0,0,13,3,6,1,3,0,0,2,0,1
https://www.madurai593.com/path?q=591,37,2,0,0,0,18,3,6,1,3,1,0,3,1,1
https://www.tn249.com/path?q=32,31,2,0,0,0,13,3,5,1,3,1,0,2,1,1
https://www.madurai627.com/path?q=942,37,2,0,0,0,18,3,6,1,3,0,0,1,0,1
https://www.chennai745.com/path?q=63,36,2,0,0,0,18,3,5,1,3,0,0,3,1,1
https://www.chennai142.com/path?q=531,37,2,0,0,0,18,3,6,1,3,0,0,4,1,1
https://www.tn490.com/path?q=538,32,2,0,0,0,13,3,6,1,3,0,1,3,0,1
https://www.chennai698.com/path?q=658,37,2,0,0,0,18,3,6,1,3,0,1,3,0,1
https://www.madurai710.com/path?q=270,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.chennai213.com/path?q=706,37,2,0,0,0,18,3,6,1,3,1,0,2,1,1
https://www.chennai501.com/path?q=324,37,2,0,0,0,18,3,6,1,3,1,0,3,1,1
https://www.madurai739.com/path?q=280,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.tn557.com/path?q=388,32,2,0,0,0,13,3,6,1,3,0,0,3,1,1
https://www.madurai824.com/path?q=149,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.chennai81.com/path?q=354,36,2,0,0,0,17,3,5,1,3,0,0,2,1,1
https://www.chennai491.com/path?q=219,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.chennai279.com/path?q=140,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.madurai141.com/path?q=5,35,2,0,0,0,18,3,4,1,3,0,0,4,1,1
https://www.tn61.com/path?q=929,31,2,0,0,0,12,3,5,1,3,1,0,3,1,1
https://www.madurai92.com/path?q=667,36,2,0,0,0,17,3,5,1,3,0,0,2,0,1
https://www.chennai741.com/path?q=870,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.madurai508.com/path?q=190,37,2,0,0,0,18,3,6,1,3,0,1,1,1,1
https://www.chennai986.com/path?q=893,37,2,0,0,0,18,3,6,1,3,1,0,2,1,1
https://www.tn557.com/path?q=536,32,2,0,0,0,13,3,6,1,3,1,0,3,0,1
https://www.madurai116.com/path?q=338,37,2,0,0,0,18,3,6,1,3,2,0,2,0,1
https://www.tn264.com/path?q=735,32,2,0,0,0,13,3,6,1,3,0,0,2,0,1
https://www.tn919.com/path?q=415,32,2,0,0,0,13,3,6,1,3,1,0,2,1,1
https://www.madurai274.com/path?q=976,37,2,0,0,0,18,3,6,1,3,0,0,4,1,1
https://www.chennai587.com/path?q=11,36,2,0,0,0,18,3,5,1,3,0,0,3,0,1
https://www.chennai242.com/path?q=63,36,2,0,0,0,18,3,5,1,3,0,0,2,1,1
https://www.tn122.com/path?q=476,32,2,0,0,0,13,3,6,1,3,0,0,1,0,1
https://www.tn515.com/path?q=945,32,2,0,0,0,13,3,6,1,3,0,0,3,1,1
https://www.chennai789.com/path?q=318,37,2,0,0,0,18,3,6,1,3,0,0,4,1,1
https://www.chennai121.com/path?q=654,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.madurai551.com/path?q=821,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.tn846.com/path?q=223,32,2,0,0,0,13,3,6,1,3,1,0,3,1,1
https://www.madurai254.com/path?q=696,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.madurai611.com/path?q=894,37,2,0,0,0,18,3,6,1,3,0,1,2,0,1
https://www.madurai84.com/path?q=538,36,2,0,0,0,17,3,5,1,3,1,0,1,1,1
https://www.tn211.com/path?q=734,32,2,0,0,0,13,3,6,1,3,1,0,2,1,1
https://www.madurai657.com/path?q=746,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.tn987.com/path?q=430,32,2,0,0,0,13,3,6,1,3,1,0,3,0,1
https://www.tn988.com/path?q=677,32,2,0,0,0,13,3,6,1,3,0,0,0,0,1
