url,url_len,count_dot,count_hyphen,has_at,has_ip,domain_len,tld_len,count_digits,https,num_subdirs,forms_count,password_field,external_resources,label,is_tamilnadu
https://www.services236.com/path?q=602,38,2,0,0,0,19,3,6,1,3,0,0,4,1,0
https://www.account8.com/path?q=72,34,2,0,0,0,16,3,3,1,3,0,0,4,0,0
https://www.chennai647.com/path?q=60,36,2,0,0,0,18,3,5,1,3,1,0,2,1,1
https://www.account70.com/path?q=927,36,2,0,0,0,17,3,5,1,3,1,0,3,1,0
https://www.bank881.com/path?q=338,34,2,0,0,0,15,3,6,1,3,0,0,1,1,0
https://www.secure527.com/path?q=243,36,2,0,0,0,17,3,6,1,3,0,0,4,0,0
https://www.pay686.com/path?q=497,33,2,0,0,0,14,3,6,1,3,0,0,2,1,0
https://www.account553.com/path?q=135,37,2,0,0,0,18,3,6,1,3,1,0,3,0,0
https://www.chennai958.com/path?q=903,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.edu591.com/path?q=484,33,2,0,0,0,14,3,6,1,3,1,0,2,1,0
https://www.account804.com/path?q=484,37,2,0,0,0,18,3,6,1,3,0,0,2,1,0
https://www.madurai417.com/path?q=194,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.secure100.com/path?q=674,36,2,0,0,0,17,3,6,1,3,0,1,3,1,0
https://www.india363.com/path?q=433,35,2,0,0,0,16,3,6,1,3,1,0,4,0,0
https://www.india479.com/path?q=884,35,2,0,0,0,16,3,6,1,3,0,0,2,0,0
https://www.chennai56.com/path?q=689,36,2,0,0,0,17,3,5,1,3,0,0,0,1,1
https://www.tn662.com/path?q=100,32,2,0,0,0,13,3,6,1,3,0,0,6,1,1
https://www.bank413.com/path?q=745,34,2,0,0,0,15,3,6,1,3,0,0,4,1,0
https://www.shop820.com/path?q=882,34,2,0,0,0,15,3,6,1,3,0,0,2,1,0
https://www.secure255.com/path?q=196,36,2,0,0,0,17,3,6,1,3,0,0,1,0,0
https://www.account550.com/path?q=459,37,2,0,0,0,18,3,6,1,3,0,0,4,1,0
https://www.login433.com/path?q=187,35,2,0,0,0,16,3,6,1,3,0,0,3,0,0
https://www.pay474.com/path?q=255,33,2,0,0,0,14,3,6,1,3,0,0,1,1,0
https://www.secure454.com/path?q=827,36,2,0,0,0,17,3,6,1,3,0,0,3,1,0
https://www.services101.com/path?q=51,37,2,0,0,0,19,3,5,1,3,0,0,3,1,0
https://www.tn554.com/path?q=856,32,2,0,0,0,13,3,6,1,3,0,0,2,0,1
https://www.bank993.com/path?q=95,33,2,0,0,0,15,3,5,1,3,1,0,3,0,0
https://www.madurai870.com/path?q=242,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.login417.com/path?q=497,35,2,0,0,0,16,3,6,1,3,0,0,2,0,0
https://www.gov219.com/path?q=885,33,2,0,0,0,14,3,6,1,3,0,0,2,1,0
https://www.india925.com/path?q=60,34,2,0,0,0,16,3,5,1,3,0,0,2,0,0
https://www.login389.com/path?q=2,33,2,0,0,0,16,3,4,1,3,0,0,3,1,0
https://www.india272.com/path?q=948,35,2,0,0,0,16,3,6,1,3,3,0,3,0,0
https://www.madurai804.com/path?q=465,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.pay434.com/path?q=713,33,2,0,0,0,14,3,6,1,3,0,0,3,1,0
https://www.chennai803.com/path?q=569,37,2,0,0,0,18,3,6,1,3,0,0,5,1,1
https://www.tn736.com/path?q=498,32,2,0,0,0,13,3,6,1,3,0,0,3,1,1
https://www.login195.com/path?q=303,35,2,0,0,0,16,3,6,1,3,0,0,4,0,0
https://www.account992.com/path?q=59,36,2,0,0,0,18,3,5,1,3,0,0,1,1,0
https://www.edu754.com/path?q=555,33,2,0,0,0,14,3,6,1,3,0,0,4,0,0
https://www.bank766.com/path?q=321,34,2,0,0,0,15,3,6,1,3,0,0,3,1,0
https://www.bank52.com/path?q=598,33,2,0,0,0,14,3,5,1,3,1,0,2,0,0
https://www.gov515.com/path?q=941,33,2,0,0,0,14,3,6,1,3,1,0,2,1,0
https://www.services162.com/path?q=58,37,2,0,0,0,19,3,5,1,3,0,0,3,0,0
https://www.services83.com/path?q=871,37,2,0,0,0,18,3,5,1,3,0,0,1,1,0
https://www.login71.com/path?q=609,34,2,0,0,0,15,3,5,1,3,0,0,4,1,0
https://www.secure692.com/path?q=882,36,2,0,0,0,17,3,6,1,3,0,0,3,0,0
https://www.account414.com/path?q=122,37,2,0,0,0,18,3,6,1,3,0,0,3,0,0
https://www.edu253.com/path?q=592,33,2,0,0,0,14,3,6,1,3,0,0,2,0,0
https://www.edu41.com/path?q=634,32,2,0,0,0,13,3,5,1,3,0,0,2,0,0
https://www.secure430.com/path?q=673,36,2,0,0,0,17,3,6,1,3,0,0,2,0,0
https://www.edu579.com/path?q=535,33,2,0,0,1,14,3,6,1,3,0,0,2,0,0
https://www.shop958.com/path?q=267,34,2,0,0,0,15,3,6,1,3,0,0,2,1,0
https://www.account686.com/path?q=733,37,2,0,0,0,18,3,6,1,3,0,0,4,1,0
https://www.shop245.com/path?q=271,34,2,0,0,0,15,3,6,1,3,1,0,1,0,0
https://www.india135.com/path?q=687,35,2,0,0,0,16,3,6,1,3,0,0,3,0,0
https://www.tn308.com/path?q=468,32,2,0,0,0,13,3,6,1,3,0,1,2,0,1
https://www.shop952.com/path?q=769,34,2,0,0,0,15,3,6,1,3,0,1,3,1,0
https://www.secure10.com/path?q=469,35,2,0,0,0,16,3,5,1,3,0,0,4,1,0
https://www.edu577.com/path?q=102,33,2,0,0,0,14,3,6,1,3,0,0,0,1,0
https://www.secure551.com/path?q=218,36,2,0,0,0,17,3,6,1,3,1,0,1,1,0
https://www.services272.com/path?q=135,38,2,0,0,0,19,3,6,1,3,0,0,4,1,0
https://www.shop903.com/path?q=70,33,2,0,0,0,15,3,5,1,3,0,0,2,0,0
https://www.account379.com/path?q=291,37,2,0,0,0,18,3,6,1,3,0,0,3,0,0
https://www.login449.com/path?q=853,35,2,0,0,0,16,3,6,1,3,1,0,2,0,0
https://www.services721.com/path?q=309,38,2,0,0,1,19,3,6,1,3,0,0,2,1,0
https://www.edu827.com/path?q=669,33,2,0,0,0,14,3,6,1,3,0,0,1,1,0
https://www.services9.com/path?q=683,36,2,0,0,0,17,3,4,1,3,0,0,2,1,0
https://www.services307.com/path?q=954,38,2,0,0,0,19,3,6,1,3,0,0,3,0,0
https://www.tn107.com/path?q=961,32,2,0,0,0,13,3,6,1,3,0,0,2,0,1
https://www.login271.com/path?q=118,35,2,0,0,0,16,3,6,1,3,0,0,1,1,0
https://www.secure761.com/path?q=566,36,2,0,0,1,17,3,6,1,3,1,0,3,1,0
https://www.login279.com/path?q=288,35,2,0,0,0,16,3,6,1,3,0,0,3,0,0
https://www.edu216.com/path?q=734,33,2,0,0,0,14,3,6,1,3,0,0,3,1,0
https://www.shop209.com/path?q=703,34,2,0,0,0,15,3,6,1,3,0,1,3,1,0
https://www.tn874.com/path?q=270,32,2,0,0,0,13,3,6,1,3,0,0,2,1,1
https://www.services501.com/path?q=257,38,2,0,0,0,19,3,6,1,3,0,0,2,0,0
https://www.bank95.com/path?q=649,33,2,0,0,0,14,3,5,1,3,0,0,5,1,0
https://www.india850.com/path?q=283,35,2,0,0,0,16,3,6,1,3,0,1,5,1,0
https://www.bank4.com/path?q=341,32,2,0,0,0,13,3,4,1,3,0,1,2,0,0
https://www.madurai134.com/path?q=652,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.pay166.com/path?q=759,33,2,0,0,0,14,3,6,1,3,0,0,2,1,0
https://www.gov565.com/path?q=722,33,2,0,0,0,14,3,6,1,3,1,0,1,0,0
https://www.india575.com/path?q=9,33,2,0,0,0,16,3,4,1,3,0,0,2,0,0
https://www.secure78.com/path?q=967,35,2,0,0,0,16,3,5,1,3,1,0,3,1,0
https://www.chennai926.com/path?q=152,37,2,0,0,0,18,3,6,1,3,1,0,3,1,1
https://www.services37.com/path?q=854,37,2,0,0,0,18,3,5,1,3,2,0,2,0,0
https://www.shop597.com/path?q=565,34,2,0,0,0,15,3,6,1,3,0,0,3,1,0
https://www.login441.com/path?q=130,35,2,0,0,0,16,3,6,1,3,0,0,2,1,0
https://www.bank316.com/path?q=373,34,2,0,0,0,15,3,6,1,3,1,0,3,0,0
https://www.madurai996.com/path?q=881,37,2,0,0,0,18,3,6,1,3,0,1,3,0,1
https://www.bank921.com/path?q=366,34,2,0,0,0,15,3,6,1,3,1,0,4,1,0
https://www.account699.com/path?q=255,37,2,0,0,0,18,3,6,1,3,0,0,1,0,0
https://www.tn106.com/path?q=362,32,2,0,0,0,13,3,6,1,3,0,0,1,1,1
https://www.madurai574.com/path?q=905,37,2,0,0,0,18,3,6,1,3,0,1,1,0,1
https://www.india998.com/path?q=635,35,2,0,0,0,16,3,6,1,3,2,0,1,0,0
https://www.chennai159.com/path?q=947,37,2,0,0,0,18,3,6,1,3,0,0,4,0,1
https://www.account886.com/path?q=166,37,2,0,0,0,18,3,6,1,3,0,0,4,1,0
https://www.madurai831.com/path?q=181,37,2,0,0,0,18,3,6,1,3,0,1,2,0,1
https://www.india26.com/path?q=183,34,2,0,0,0,15,3,5,1,3,0,0,1,1,0
https://www.chennai947.com/path?q=340,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.madurai954.com/path?q=421,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.madurai686.com/path?q=884,37,2,0,0,0,18,3,6,1,3,1,0,2,1,1
https://www.chennai831.com/path?q=254,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.pay164.com/path?q=806,33,2,0,0,0,14,3,6,1,3,0,1,2,1,0
https://www.chennai111.com/path?q=391,37,2,0,0,0,18,3,6,1,3,1,0,4,0,1
https://www.bank880.com/path?q=481,34,2,0,0,0,15,3,6,1,3,1,0,3,0,0
https://www.account205.com/path?q=836,37,2,0,0,0,18,3,6,1,3,0,0,3,1,0
https://www.gov359.com/path?q=312,33,2,0,0,0,14,3,6,1,3,1,0,2,0,0
https://www.madurai893.com/path?q=233,37,2,0,0,0,18,3,6,1,3,1,0,2,1,1
https://www.account25.com/path?q=675,36,2,0,0,0,17,3,5,1,3,0,0,1,0,0
https://www.account409.com/path?q=336,37,2,0,0,0,18,3,6,1,3,1,0,3,0,0
https://www.pay886.com/path?q=71,32,2,0,0,0,14,3,5,1,3,0,0,3,1,0
https://www.madurai286.com/path?q=359,37,2,0,0,0,18,3,6,1,3,0,1,3,0,1
https://www.tn522.com/path?q=409,32,2,0,0,0,13,3,6,1,3,0,1,3,1,1
https://www.tn864.com/path?q=549,32,2,0,0,0,13,3,6,1,3,0,0,2,0,1
https://www.shop962.com/path?q=28,33,2,0,0,0,15,3,5,1,3,0,0,1,0,0
https://www.secure899.com/path?q=993,36,2,0,0,0,17,3,6,1,3,0,0,2,0,0
https://www.pay183.com/path?q=594,33,2,0,0,0,14,3,6,1,3,0,0,2,0,0
https://www.pay40.com/path?q=111,32,2,0,0,0,13,3,5,1,3,0,0,1,1,0
https://www.edu445.com/path?q=353,33,2,0,0,0,14,3,6,1,3,0,0,2,1,0
https://www.chennai806.com/path?q=321,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.india621.com/path?q=523,35,2,0,0,0,16,3,6,1,3,0,0,3,0,0
https://www.secure395.com/path?q=921,36,2,0,0,0,17,3,6,1,3,0,0,3,1,0
https://www.edu195.com/path?q=260,33,2,0,0,0,14,3,6,1,3,0,0,1,1,0
https://www.bank726.com/path?q=446,34,2,0,0,0,15,3,6,1,3,0,0,2,0,0
https://www.bank533.com/path?q=947,34,2,0,0,0,15,3,6,1,3,0,0,2,1,0
https://www.madurai552.com/path?q=703,37,2,0,0,1,18,3,6,1,3,0,0,3,1,1
https://www.chennai963.com/path?q=759,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.chennai687.com/path?q=201,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.shop442.com/path?q=71,33,2,0,0,0,15,3,5,1,3,0,0,3,1,0
https://www.tn943.com/path?q=338,32,2,0,0,0,13,3,6,1,3,0,0,4,1,1
https://www.edu322.com/path?q=679,33,2,0,0,0,14,3,6,1,3,0,0,3,0,0
https://www.secure738.com/path?q=921,36,2,0,0,0,17,3,6,1,3,0,0,1,1,0
https://www.pay520.com/path?q=316,33,2,0,0,0,14,3,6,1,3,0,1,4,0,0
https://www.tn419.com/path?q=334,32,2,0,0,0,13,3,6,1,3,1,0,3,1,1
https://www.india714.com/path?q=302,35,2,0,0,0,16,3,6,1,3,0,0,5,0,0
https://www.services131.com/path?q=196,38,2,0,0,0,19,3,6,1,3,0,1,2,1,0
https://www.india681.com/path?q=962,35,2,0,0,0,16,3,6,1,3,1,0,1,0,0
https://www.india694.com/path?q=766,35,2,0,0,0,16,3,6,1,3,0,0,2,0,0
https://www.login631.com/path?q=582,35,2,0,0,0,16,3,6,1,3,2,0,2,1,0
https://www.pay416.com/path?q=561,33,2,0,0,0,14,3,6,1,3,0,0,3,0,0
https://www.bank312.com/path?q=293,34,2,0,0,0,15,3,6,1,3,0,0,1,0,0
https://www.account441.com/path?q=804,37,2,0,0,0,18,3,6,1,3,2,0,5,0,0
https://www.edu622.com/path?q=670,33,2,0,0,0,14,3,6,1,3,0,0,4,1,0
https://www.shop477.com/path?q=452,34,2,0,0,0,15,3,6,1,3,1,0,3,0,0
https://www.gov692.com/path?q=218,33,2,0,0,0,14,3,6,1,3,1,0,2,0,0
https://www.services485.com/path?q=812,38,2,0,0,0,19,3,6,1,3,0,0,4,1,0
https://www.madurai754.com/path?q=173,37,2,0,0,0,18,3,6,1,3,0,0,4,1,1
https://www.tn87.com/path?q=290,31,2,0,0,0,12,3,5,1,3,0,0,2,1,1
https://www.services680.com/path?q=648,38,2,0,0,0,19,3,6,1,3,0,0,2,1,0
https://www.edu344.com/path?q=95,32,2,0,0,0,14,3,5,1,3,0,0,4,1,0
https://www.madurai241.com/path?q=688,37,2,0,0,0,18,3,6,1,3,0,0,4,0,1
https://www.pay231.com/path?q=825,33,2,0,0,0,14,3,6,1,3,1,0,2,1,0
https://www.account151.com/path?q=25,36,2,0,0,0,18,3,5,1,3,0,0,3,1,0
https://www.bank251.com/path?q=486,34,2,0,0,0,15,3,6,1,3,0,0,2,0,0
https://www.edu871.com/path?q=786,33,2,0,0,0,14,3,6,1,3,0,0,3,1,0
https://www.secure467.com/path?q=424,36,2,0,0,0,17,3,6,1,3,0,0,3,1,0
https://www.tn590.com/path?q=199,32,2,0,0,0,13,3,6,1,3,0,0,3,0,1
https://www.chennai714.com/path?q=393,37,2,0,0,0,18,3,6,1,3,0,0,1,0,1
https://www.gov410.com/path?q=249,33,2,0,0,0,14,3,6,1,3,0,0,3,0,0
https://www.login672.com/path?q=704,35,2,0,0,0,16,3,6,1,3,1,1,3,0,0
https://www.bank915.com/path?q=768,34,2,0,0,0,15,3,6,1,3,0,0,1,0,0
https://www.madurai907.com/path?q=109,37,2,0,0,0,18,3,6,1,3,0,0,4,1,1
https://www.madurai436.com/path?q=224,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.login824.com/path?q=980,35,2,0,0,0,16,3,6,1,3,0,0,4,0,0
https://www.chennai531.com/path?q=475,37,2,0,0,0,18,3,6,1,3,1,0,2,0,1
https://www.bank571.com/path?q=255,34,2,0,0,1,15,3,6,1,3,0,0,3,1,0
https://www.secure468.com/path?q=136,36,2,0,0,0,17,3,6,1,3,0,0,2,1,0
https://www.madurai476.com/path?q=683,37,2,0,0,0,18,3,6,1,3,0,0,1,0,1
https://www.services573.com/path?q=609,38,2,0,0,0,19,3,6,1,3,0,0,0,1,0
https://www.shop973.com/path?q=773,34,2,0,0,0,15,3,6,1,3,0,0,5,0,0
https://www.gov628.com/path?q=834,33,2,0,0,0,14,3,6,1,3,0,0,3,0,0
https://www.chennai914.com/path?q=516,37,2,0,0,1,18,3,6,1,3,0,1,3,0,1
https://www.india851.com/path?q=928,35,2,0,0,0,16,3,6,1,3,0,0,2,1,0
https://www.services457.com/path?q=918,38,2,0,0,0,19,3,6,1,3,0,0,2,0,0
https://www.login762.com/path?q=882,35,2,0,0,0,16,3,6,1,3,0,0,2,1,0
https://www.gov461.com/path?q=265,33,2,0,0,0,14,3,6,1,3,0,0,3,1,0
https://www.madurai254.com/path?q=860,37,2,0,0,0,18,3,6,1,3,0,0,1,0,1
https://www.tn284.com/path?q=784,32,2,0,0,0,13,3,6,1,3,1,1,3,0,1
https://www.madurai534.com/path?q=496,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.tn245.com/path?q=281,32,2,0,0,0,13,3,6,1,3,0,0,3,0,1
https://www.gov80.com/path?q=730,32,2,0,0,0,13,3,5,1,3,0,0,3,1,0
https://www.pay241.com/path?q=278,33,2,0,0,0,14,3,6,1,3,0,0,2,1,0
https://www.shop328.com/path?q=914,34,2,0,0,0,15,3,6,1,3,0,0,2,1,0
https://www.services83.com/path?q=141,37,2,0,0,0,18,3,5,1,3,0,0,3,0,0
https://www.login237.com/path?q=392,35,2,0,0,0,16,3,6,1,3,0,0,3,1,0
https://www.chennai157.com/path?q=723,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.account66.com/path?q=424,36,2,0,0,0,17,3,5,1,3,1,0,3,1,0
https://www.india339.com/path?q=555,35,2,0,0,0,16,3,6,1,3,0,0,4,1,0
https://www.gov426.com/path?q=63,32,2,0,0,0,14,3,5,1,3,0,0,3,1,0
https://www.account853.com/path?q=430,37,2,0,0,0,18,3,6,1,3,0,0,2,0,0
https://www.india927.com/path?q=788,35,2,0,0,0,16,3,6,1,3,0,0,4,0,0
https://www.edu969.com/path?q=712,33,2,0,0,0,14,3,6,1,3,0,0,1,1,0
https://www.bank878.com/path?q=901,34,2,0,0,0,15,3,6,1,3,0,0,3,1,0
https://www.madurai590.com/path?q=389,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.gov7.com/path?q=965,31,2,0,0,0,12,3,4,1,3,0,0,1,0,0
https://www.shop306.com/path?q=771,34,2,0,0,0,15,3,6,1,3,0,0,2,0,0
https://www.india874.com/path?q=913,35,2,0,0,0,16,3,6,1,3,0,0,3,0,0
https://www.india552.com/path?q=765,35,2,0,0,0,16,3,6,1,3,0,0,2,1,0
https://www.chennai560.com/path?q=819,37,2,0,0,0,18,3,6,1,3,0,0,1,1,1
https://www.edu920.com/path?q=225,33,2,0,0,0,14,3,6,1,3,0,0,3,0,0
https://www.gov225.com/path?q=279,33,2,0,0,0,14,3,6,1,3,2,0,3,1,0
https://www.india498.com/path?q=29,34,2,0,0,0,16,3,5,1,3,1,0,2,1,0
https://www.india345.com/path?q=684,35,2,0,0,0,16,3,6,1,3,0,0,1,0,0
https://www.tn818.com/path?q=414,32,2,0,0,0,13,3,6,1,3,1,0,4,0,1
